Client ID,Client Age,Client Gender Identity-Labels,Client Marital Status,Client Disability,Client Self-Identifies As,Client Is Student,Highest Education Level,Income,rel_Common-Law Partner,rel_boyfriend_girlfriend,rel_child,rel_friend,rel_grandchild,rel_grandparent,rel_other,rel_other_relative,rel_parent,rel_roommate,rel_sibling,rel_spouse,rel_undisclosed,rel_ward,minor,agecat_10 to 17,agecat_Adult,agecat_Under 10,household_total,ethnic_Asian,ethnic_Black,ethnic_Hispanic,ethnic_MidEast_NoAfrican,ethnic_White,ethnic_other,No_Visits,reason_Benefits Issue,reason_Debt,reason_Family Breakup,reason_Immigration,reason_Medical,reason_Natural Disaster,reason_Ongoing Need,reason_Relocation,reason_Undisclosed,reason_Unemployed,reason_Unhoused,reason_Wages Issue,employment_clean
7765890,55,Female,divorced,no,none,No,grade_12,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
7812322,41,Male,married,no,none,No,associate_degree,1800,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,1,1,2,5,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,full_time
7820390,52,Female,married,no,none,No,ged,1800,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,other
4166784,32,Female,did_not_ask,no,other,No,,1800,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,6,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,
7918693,49,Female,married,no,none,No,bachelors_degree,1800,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8003829,32,Male,common_law,no,none,No,associate_degree,1800,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
4901204,49,Female,single,did_not_ask,none,No,grade_12,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,5,part_time
8075866,23,Male,single,no,none,No,bachelors_degree,1800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
8263324,82,Female,widowed,no,none,No,grade_12,1800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,8,0,0,0,0,0,0,8,0,0,0,0,0,full_time
4644267,49,Female,married,did_not_ask,none,No,grade_12,1800,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,full_time
8329518,40,Female,married,no,none,No,bachelors_degree,1800,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,other
7699220,37,Male,single,no,none,No,associate_degree,1800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,other
8352342,34,Female,single,no,none,No,bachelors_degree,1800,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8360015,35,Male,married,no,none,No,bachelors_degree,1800,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8393857,36,Female,married,no,none,No,grade_9_11,1800,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,1,4,6,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,part_time
8526625,46,Female,separated,no,none,No,grade_12,1800,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,0,0,0,1,0,0,7,0,0,0,0,0,0,6,0,0,0,0,1,retired
8568667,27,Female,single,no,none,No,bachelors_degree,1800,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,5,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,2,full_time
8593720,53,Female,single,no,Didn't Ask,No,bachelors_degree,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,full_time
8695440,45,Female,single,no,none,No,grade_12,1800,0,1,3,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8762690,65,Male,divorced,no,none,No,grade_12,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,full_time
8827488,55,Male,single,no,none,No,bachelors_degree,1800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,part_time
8877425,29,Female,single,no,none,No,associate_degree,1800,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
9016164,41,Female,single,no,none,No,post_secondary_some,1800,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,6,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,full_time
9126185,51,Female,married,no,none,No,associate_degree,1800,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,full_time
9239691,32,Female,single,,did_not_ask,No,ged,1800,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
4591935,33,Female,married,did_not_ask,did_not_ask,No,did_not_ask,1800,0,0,4,0,0,0,0,0,0,0,1,1,0,0,4,1,2,3,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,did_not_ask
9525575,59,Male,married,,none,No,grade_12,1800,0,0,1,1,3,0,0,1,0,0,0,1,0,0,3,1,4,2,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
9596837,31,Male,married,,none,No,associate_degree,1800,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,full_time
9446753,21,Female,married,,none,No,grade_12,1820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
4162628,61,Female,married,no,none,No,post_secondary_some,1833,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,1,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,full_time
6953294,63,Male,divorced,no,none,No,associate_degree,1846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,disability
6581535,42,Female,did_not_ask,no,none,No,did_not_ask,1850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,0,0,0,1,0,0,6,0,1,0,0,0,0,4,0,0,0,0,0,did_not_ask
7844017,43,Female,divorced,no,Served in military,No,grade_12,1856,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,disability
6969012,63,Male,separated,no,none,No,trade_cert_professional,1860,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,4,0,1,0,0,0,0,11,1,0,0,0,0,0,7,0,0,0,0,3,disability
7110024,70,Female,single,yes,did_not_ask,No,grade_12,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,retired
6712914,44,Male,married,no,none,No,grade_12,1900,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,1,1,2,5,0,0,0,0,1,0,14,0,0,0,0,0,0,11,0,0,0,0,3,full_time
4644929,31,Female,married,no,none,No,grade_0_8,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,1,9,0,0,0,0,2,full_time
6768450,46,Female,married,no,none,No,associate_degree,1900,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,10,0,0,0,0,0,1,9,0,0,0,0,0,part_time
6799538,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,did_not_ask
6800903,44,Male,married,no,none,No,grade_12,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,full_time
6802182,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,did_not_ask
6581119,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,1,did_not_ask
6807098,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,did_not_ask
7423634,31,Female,married,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,1,full_time
6812985,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6813045,41,Female,did_not_ask,no,none,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,did_not_ask
6813116,41,Female,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,1,0,0,0,0,1,9,0,0,0,0,0,did_not_ask
4494911,40,Female,married,no,none,No,bachelors_degree,1900,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,0,0,1,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,full_time
6870895,49,Female,common_law,no,none,No,post_secondary_some,1900,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6887389,69,Female,married,no,none,No,bachelors_degree,1900,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6966480,39,Male,married,no,none,No,grade_12,1900,0,0,3,0,0,0,0,1,0,0,0,1,0,0,3,1,2,2,6,0,0,0,1,0,0,7,0,0,0,0,0,0,6,0,0,0,0,1,full_time
7108224,35,Female,divorced,no,none,No,grade_12,1900,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,4,0,0,1,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,full_time
4159701,45,Female,married,no,none,No,grade_12,1900,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,5,0,0,0,1,1,0,9,0,0,0,1,0,0,4,0,0,0,0,4,full_time
4755416,44,Male,married,did_not_ask,none,No,grade_12,1900,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
7640889,44,Female,single,no,none,No,associate_degree,1900,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
8062145,37,Male,married,no,none,No,grade_0_8,1900,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,part_time
8062320,29,Male,married,no,none,No,associate_degree,1900,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,part_time
8094249,67,Female,married,no,none,No,grade_12,1900,0,0,4,0,0,0,0,1,0,0,0,1,0,0,4,1,2,3,7,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,full_time
8096201,27,Female,single,no,none,No,post_secondary_some,1900,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
8170629,83,Female,married,no,none,No,grade_12,1900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,retired
8352184,26,Male,single,no,none,No,associate_degree,1900,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8575076,24,Female,single,no,none,No,associate_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,full_time
8575079,39,Female,divorced,no,none,No,bachelors_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,4,0,0,1,3,0,2,0,4,full_time
8412686,78,Female,married,no,none,No,associate_degree,1900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,retired
8460626,21,Male,single,no,none,No,bachelors_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8793760,73,Female,widowed,no,none,No,associate_degree,1900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,retired
8887042,71,Female,single,no,none,No,associate_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
9356126,26,Male,single,,none,No,bachelors_degree,1900,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,3,1,5,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,full_time
9409280,25,Female,single,,none,No,masters_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,none
9447049,64,Female,single,,none,No,bachelors_degree,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,retired
7792840,30,Female,married,no,none,No,associate_degree,1920,0,0,3,1,0,0,0,0,0,0,0,1,0,0,3,0,2,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
8493145,37,Male,single,no,none,No,grade_12,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
7565001,57,Female,divorced,no,none,No,ged,1940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,10,0,0,0,1,0,0,4,0,0,0,0,5,full_time
7324712,41,Female,single,no,none,No,associate_degree,1950,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,1,2,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,part_time
7641668,64,Female,widowed,no,none,No,post_secondary_some,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,8,0,0,0,0,0,0,7,0,0,0,0,1,disability
7307400,31,Female,single,no,none,No,ged,1970,0,0,2,0,0,0,0,4,1,0,0,0,0,0,1,0,6,1,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,full_time
8854248,25,Male,single,no,none,No,grade_12,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1,0,2,full_time
7288571,64,Female,divorced,no,none,No,grade_12,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,1,0,0,0,0,6,0,0,0,0,0,other
6820797,51,Male,married,no,none,No,bachelors_degree,1999,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,5,0,0,0,1,0,0,7,0,0,0,0,0,0,6,0,0,0,0,1,other
6688582,58,Male,married,no,none,No,did_not_ask,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,0,0,17,0,0,0,0,0,0,15,0,0,0,0,2,part_time
6696515,58,Male,married,no,none,No,ged,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
6696531,45,Female,married,no,none,No,grade_12,2000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,6,0,0,1,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,4,full_time
6696885,49,Female,divorced,no,none,No,ged,2000,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,full_time
6696921,35,Female,single,no,none,No,did_not_ask,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
6702696,40,Male,married,no,Didn't Ask,No,did_not_ask,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
5075400,36,Female,married,did_not_ask,did_not_ask,No,did_not_ask,2000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6708755,49,Male,married,no,none,No,grade_12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,did_not_ask
6710705,48,Female,married,no,none,No,grade_12,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
4752228,37,Didn't Ask,married,no,none,No,grade_12,2000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,5,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,full_time
6712827,33,Female,married,no,none,No,grade_12,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,full_time
6712935,23,Male,married,no,none,No,ged,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other
6776462,33,Male,married,no,none,No,did_not_ask,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,6,0,0,0,0,2,full_time
6714664,44,Male,married,did_not_ask,did_not_ask,No,did_not_ask,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
6729739,30,Male,single,did_not_ask,did_not_ask,No,bachelors_degree,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,other
6739182,44,Female,married,no,none,No,masters_degree,2000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,full_time
6741454,43,Male,married,no,none,No,bachelors_degree,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,4,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,other
4162922,44,Male,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,2000,0,0,3,0,0,0,0,2,0,0,0,1,0,0,3,0,3,3,7,0,0,0,0,0,1,6,0,0,0,0,0,0,6,0,0,0,0,0,did_not_ask
6758809,39,Female,married,no,none,No,grade_9_11,2000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6700479,43,Female,married,no,none,No,associate_degree,2000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,5,0,0,0,1,0,0,12,0,0,0,0,0,0,11,0,0,0,0,1,full_time
4755408,43,Female,married,did_not_ask,did_not_ask,No,did_not_ask,2000,0,0,3,0,0,0,0,2,0,0,0,1,0,0,2,2,4,0,7,0,0,0,1,0,0,15,1,0,0,0,0,0,12,0,0,0,0,2,did_not_ask
6346669,52,Female,married,did_not_ask,did_not_ask,No,masters_degree,2000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,none
6691873,41,Female,single,no,none,No,associate_degree,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,1,full_time
6642254,21,Male,single,no,none,No,grade_12,2000,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,4,0,6,0,0,0,1,0,0,8,0,0,0,0,0,0,7,0,0,0,0,1,full_time
6682901,36,Male,married,no,none,No,bachelors_degree,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,11,0,1,0,0,0,0,6,0,0,0,0,4,full_time
6726573,40,Female,single,no,none,No,grade_0_8,2000,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,5,0,0,1,0,0,0,8,0,0,0,0,0,0,6,0,1,0,0,1,other
6726407,40,Male,married,did_not_ask,did_not_ask,No,grade_12,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,1,0,0,13,0,1,0,0,0,0,11,0,0,0,0,1,full_time
6768772,19,Female,married,no,none,No,grade_12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,1,full_time
6775923,33,Female,married,no,none,No,associate_degree,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,part_time
6775960,33,Female,married,no,none,No,grade_0_8,2000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,5,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,full_time
6692392,38,Female,married,no,none,No,grade_12,2000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,1,2,1,5,0,0,1,0,0,0,1,,,,,,,,,,,,,full_time
5376058,41,Female,married,yes,"Disability,Served in military",No,bachelors_degree,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,4,0,1,0,0,0,0,1,,,,,,,,,,,,,retired
6780749,27,Female,single,no,Didn't Ask,No,grade_12,2000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,part_time
6780876,24,Female,married,no,Didn't Ask,No,grade_12,2000,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,3,1,5,0,0,1,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,other
6792304,38,Male,married,no,none,No,bachelors_degree,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,part_time
4204923,49,Female,married,no,other,No,grade_12,2000,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,5,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,full_time
5240314,46,Didn't Ask,married,no,none,No,grade_12,2000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,5,0,0,0,1,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,full_time
6800841,58,Female,single,no,none,No,bachelors_degree,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,4,full_time
6800944,38,Female,married,no,none,No,grade_12,2000,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,2,1,3,7,0,0,0,1,1,0,12,0,0,0,0,0,0,10,0,0,0,0,2,part_time
6801843,49,Female,married,no,none,No,grade_9_11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,full_time
6802997,21,Female,single,no,none,No,grade_0_8,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,full_time
4163311,44,Female,married,no,none,No,bachelors_degree,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,4,0,1,0,1,0,0,13,0,0,0,0,0,0,11,0,1,0,0,1,part_time
4902346,65,Male,married,did_not_ask,did_not_ask,No,grade_12,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,0,0,15,0,0,0,0,0,0,13,0,0,0,0,2,full_time
6790925,30,Female,married,did_not_ask,did_not_ask,No,did_not_ask,2000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,part_time
6808976,47,Female,married,no,none,No,grade_0_8,2000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,7,0,0,0,0,1,full_time
6810149,32,Female,married,no,none,No,bachelors_degree,2000,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,1,1,3,6,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,full_time
